preML,preDV,preAP,postML,postDV,postAP,spikeWidth,spikeThresh,spikeAmp,adaptIndex,burstIndex,Rm,Cm,maxFireRate,sagRatio,outputGain,Iholding,isConn,amp,tauRise,tauDecay,APbregma,WCboth,WCtimes,WCrate,dML,dDV,dAP,dML2,dDV2,dAP2,dEuclid,dHoriz,is_mPFCBLA2mPFCBLA,is_mPFCBLA2nonmPFCBLA,is_random2random
363.389269193816,1739.73964019483,98.17452919141,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.090694439,0.057167032,0.323618532,43.1494876875663,81.7803193157799,-26.912900528397,1861.87828769944,6688.02062739093,724.30421485139,96.3026641892204,92.4656634383292,1,0,0
282.458868179194,1975.9069338207,121.470987735813,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.034784431,0.173257326,0.043546169,-37.7809133270553,317.947612941654,-3.61644198399441,1427.39741182647,101090.684575296,13.0786526235974,320.204872916928,320.184449945843,1,0,0
282.29406049223,1713.22810248874,126.758160127173,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.450892142,0.588271261,0.154276768,-37.9457210140198,55.2687816096893,1.67073040736571,1439.87774327382,3054.63822061953,2.79134009409639,67.0619661506241,67.0411512721355,1,0,0
325.436473496677,1989.95231569757,126.591150502011,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.077336924,0.083971107,0.295733875,5.19669199042721,331.992994818519,1.50372078220413,27.0056076433703,110219.348608569,2.26117619083259,332.037069304624,332.033664281519,1,0,0
362.218367262152,1950.98104186712,126.82960674799,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.07233377,0.28519322,0.02862322,41.9785857559027,293.021720988069,1.7421770281826,1762.20166206567,85861.7289708097,3.03518079752714,296.018522754359,296.013396036185,1,0,0
436.472856775708,1992.84377806776,116.174988725923,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.029096176,0.087661849,0.059615635,116.233075269459,334.884457188714,-8.91244099388359,13510.1277865957,112147.59966658,79.4316044694568,354.59435846844,354.482337293659,1,0,0
350.15640684479,1765.21046398981,131.808558097541,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.165919031,0.295748217,0.154658696,29.9166253385408,107.251143110765,6.7211283777345,895.004471646623,11502.8076985658,45.173566669988,111.548131929147,111.345463177502,1,0,0
344.987583064636,1707.68405398879,128.679727188377,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.175580857,0.292135171,0.187388337,24.7478015583865,49.7247331097421,3.59229746856967,612.453681973279,2472.54908283509,12.904601102692,55.6588480469283,55.5428011969901,1,0,0
297.982716027246,1796.23100917936,139.521280406698,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.070714907,0.061245268,0.222262811,-22.2570654790039,138.271688300313,14.4338506868907,495.376963736666,19119.059785419,208.336045651454,140.793369143604,140.051550327569,1,0,0
243.93332139076,1747.33775862479,150.174933988221,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.314716898,0.864034173,0.208314558,-76.3064601154896,89.3784377457418,25.0875042684138,5822.6758553568,7988.50513386945,629.382870417681,120.168897222384,117.520981059665,1,0,0
248.523946813312,1691.33105011217,146.188158685825,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,1,14.2627468914744,0.00111693903006682,0.0145677169135566,1.7,0.999054394,0.956336423,0.995268159,-71.7158346929371,33.3717292331237,21.1007289660185,5143.16094570468,1113.67231200892,445.24076289737,81.8661958357109,79.1001470144879,1,0,0
241.813779679237,1682.79037173461,149.375973818372,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,1,11.0466846882141,0.00113969864676972,0.0150991072474464,1.7,1,0.9999953,1,-78.4260018270125,24.8310508555589,24.2885440985649,6150.63776257057,616.581086591355,589.93337442793,85.7738434698472,82.263107461133,1,0,0
319.923824680741,1995.0211743973,158.334449260358,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.291587192,0.407428534,0.094539061,-0.315956825508238,337.061853518253,33.2470195405514,0.0998287155852429,113610.69309716,1105.3643083298,338.697737273524,337.062001604861,1,0,0
338.04327223947,1892.12730694148,152.863272243935,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.028552243,0.114499663,0.079687938,17.803490733221,234.167986062435,27.7758425241284,316.964282287886,54834.6456965366,771.49742792518,236.480670260277,234.843799106607,1,0,0
344.685077699848,1725.5949878966,150.475517786247,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.129728298,0.229119989,0.096169861,24.4452961935988,67.6356670175505,25.38808806644,597.572505992775,4574.58345290897,644.555015669313,76.2673650690193,71.9177026809238,1,0,0
358.937695002568,1651.60156091338,153.435766687023,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,NaN,NaN,NaN,38.6979134963182,-6.35775996567145,28.3483369672165,1497.52850896852,40.4211117810946,803.628208806853,48.3898525473727,39.2167007886897,1,0,0
362.03477716969,1874.62530388644,159.059646306929,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.044046059,0.055981012,0.180173045,41.7949956634403,216.665983007389,33.9722165871217,1746.82166250699,46944.1481925581,1154.11149984231,223.260120386305,220.660304212301,1,0,0
360.545995679755,1715.27002048968,159.413316767849,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.054106716,0.100853837,0.11435485,40.3062141735051,57.3106996106364,34.3258870480416,1624.59090100046,3284.5162898606,1178.26652163491,78.0216233649107,70.0650211650654,1,0,0
483.603246479587,1722.99379630368,150.817075353364,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.009863291,0.025560613,0.052544906,163.363464973338,65.0344754246355,25.7296456335567,26687.621688095,4229.48299375752,662.014664428403,177.705147213807,175.832604149096,1,0,0
425.00984971678,1723.86719621004,164.312097399991,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.17282409,0.172093492,0.176133392,104.77006821053,65.907875330993,39.2246676801843,10976.7671928392,4343.84803064571,1538.57455462089,129.842942735082,123.776472818888,1,0,0
413.929738745386,1761.1890655213,166.157713298405,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.023214604,0.046102253,0.189621455,93.6899572391366,103.229744642251,41.0702835785983,8777.80808747124,10656.3801789044,1686.76819322648,145.330507669939,139.406557472651,1,0,0
349.637299789488,1928.23436644789,191.021151159595,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.178222492,0.575020601,0.061433246,29.3975182832389,270.27504556884,65.9337214397881,864.214081213367,73048.6002572386,4347.25562289958,279.750013335749,271.869112512716,1,0,0
298.570003123935,1985.28854703084,197.987946716385,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.127173473,0.235041556,0.070291168,-21.6697783823141,327.32922615179,72.9005169965779,469.579295138606,107144.42229313,5314.48537836834,336.048340223006,328.045730940472,1,0,0
302.178356579247,1918.30950800473,197.043969025574,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.323379811,0.399852078,0.152408421,-18.0614249270027,260.350187125683,71.9565393057669,326.215070393756,67782.2199363782,5177.74354886238,270.714200875452,260.97592802167,1,0,0
380.022644690788,1905.65032683933,194.854567965001,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.120277347,0.175725852,0.094618179,59.7828631845382,247.691005960278,69.7671382451941,3573.99073054121,61350.8344336146,4867.45357892403,264.182283174099,254.803503045299,1,0,0
343.595687318727,1821.35192340584,204.459328389837,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.047705422,0.073642024,0.122790993,23.3559058124773,163.392602526793,79.3718986700301,545.498336321312,26697.1425604784,6299.89829848553,183.146223535418,165.053448606201,1,0,0
393.888648798558,1811.78957044689,203.631349196022,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.118236981,0.455276651,0.043545519,73.6488672923089,153.83024956784,78.5439194762146,5424.15565344012,23663.7456821039,6169.14728668609,187.768603931089,170.55175559209,1,0,0
298.966633233882,1834.51047212756,241.954083883871,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.240627447,0.336294449,0.132266101,-21.2731482723676,176.551151248516,116.866654164064,452.546837418135,31170.3090071764,13657.814855503,212.792553206398,177.82816381157,1,0,0
299.546461942609,1733.08317010222,240.954171096337,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.040083127,0.124244691,0.047805659,-20.6933195636402,75.1238492231723,115.86674137653,428.213474562935,5643.59272210593,13425.1017572158,139.631328697698,77.921795389152,1,0,0
320.34863506933,1634.13560841873,229.93805087719,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,NaN,NaN,NaN,0.1088535630808,-23.8237124603197,104.850621157383,0.0118490981953856,567.569275391993,10993.652757089,107.523178345784,23.823961141888,1,0,0
335.613977410308,1810.77604960736,234.352648860628,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.127007986,0.09656199,0.747127289,15.3741959040581,152.816728728313,109.265219140821,236.365899696356,23352.9525792228,11938.8881138917,188.489274476854,153.58814563279,1,0,0
320.811147055527,1599.38301198549,234.290047842808,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.240105724,0.337876197,0.129366671,0.57136554927763,-58.576308893558,109.202618123001,0.326458590901328,3431.18396359352,11925.2118049181,123.922242664917,58.5790954367206,1,0,0
332.041705685972,1962.86785884994,243.003138140176,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.121774227,0.613095906,0.027484966,11.8019241797229,304.908537970894,117.915708420369,139.285414343928,92969.216527548,13904.1142922774,327.127828584132,305.136857724353,1,0,0
493.615312406168,1832.22369780262,213.077016138467,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.057801903,0.090356642,0.232648239,173.375530899919,174.264376923567,87.9895864186598,30059.0747148287,30368.0730645592,7742.16731812679,261.092541252167,245.819339717989,1,0,0
409.923705879615,1820.36102736202,240.404729669246,320.239781506249,1657.95932087905,125.087429719807,1.04160000000002,-40.742077437645,89.100232815409,3.48550724637681,1.90344827586207,205.785571842378,193.046306902631,30,0.0567817200476207,0.0984325972181358,-23.9956589241997,0,0,NaN,NaN,1.7,0.045828527,0.127725176,0.076425928,89.6839243733657,162.401706482977,115.317299949439,8043.20629100758,26374.314268583,13298.0796676288,218.439008025626,185.519596160596,1,0,0
364.292285699369,1906.596533933,31.0972659425271,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.309529237,0.700857262,0.089205178,-67.8419299493297,196.395823504853,-55.8336455500469,4602.52745924976,38571.3194901495,3117.39597540827,215.153998161334,207.783172921676,1,0,0
401.519849404761,1890.59852200709,26.4123329114971,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.040219874,0.082718608,0.237353343,-30.6143662439381,180.397811578937,-60.5185785810769,937.239420517976,32543.3704224696,3662.49835347398,192.72547365738,182.977074637747,1,0,0
444.481094305708,1775.01570818924,28.4886717607367,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.168892157,0.161873514,0.426728715,12.3468786570094,64.8149977610865,-58.4422397318373,152.445412570914,4200.98393476965,3415.49538487354,88.141504027411,65.9805224845981,1,0,0
387.544879100541,1916.22439962258,46.9932872728464,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.146294036,0.417647159,0.077737978,-44.5893365481581,206.023689194433,-39.9376242197276,1988.20893380491,42445.7605092843,1595.01382831617,214.543662855386,210.793665566803,1,0,0
415.366880094092,2019.18186828895,44.7687527867104,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.011964665,0.432033413,0.011555232,-16.7673355546066,308.981157860803,-42.1621587058636,281.143541600776,95469.3559130025,1777.64762673843,312.294968069198,309.435775977186,1,0,0
329.253123190954,1924.66084600967,69.5502707868489,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.105788437,0.648259143,0.047597094,-102.881092457744,214.460135581515,-17.3806407057251,10584.519185299,45993.149753642,302.086671341508,238.494770614122,237.860608211913,1,0,0
527.239671183515,1881.76215124966,17.0933868263048,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.055500099,0.334694995,0.034914214,95.1054555348168,171.561440821514,-69.8375246662692,9045.04767248501,29433.3279767538,4877.27985151175,208.220209155477,196.159057015573,1,0,0
352.713850460909,1879.19301048038,66.197946414794,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.313080871,0.386158085,0.336548354,-79.4203651877898,168.992300052226,-20.73296507778,6307.59440656189,28558.3974769417,429.855840916444,187.871891789113,186.72437410125,1,0,0
286.175021306919,1700.9240248947,94.4582720542706,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.090189189,0.180834892,0.176241939,-145.95919434178,-9.27668553344779,7.52736056169658,21304.0864129014,86.0568944864795,56.6611570257851,146.447275373814,146.253695021315,1,0,0
448.762516431931,1981.66057952626,43.5705141831546,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.319554767,0.485412379,0.200136347,16.6283007832324,271.459869098112,-43.3603973094194,276.500386937648,73690.4605307642,1880.1240548307,275.403494844442,271.968676353917,1,0,0
326.533245060459,1965.68229613952,82.4083041037323,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.059361988,0.212013991,0.097600137,-105.60097058824,255.481585711373,-4.52260738884166,11151.5649891783,65270.8406375974,20.4539775936052,276.483018654617,276.446026606959,1,0,0
381.127620668783,1908.69659813363,76.1413084075412,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.461104467,0.618405223,0.442877052,-51.0065949799158,198.495887705483,-10.7896030850328,2601.67273144517,39400.6174359879,116.41553473255,205.22842323169,204.944602679439,1,0,0
371.438519813774,1731.95152265769,77.9836481508386,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.045135663,0.3592441,0.032288219,-60.6956958349244,21.7508122295374,-8.94726334173541,3683.96749288566,473.097832644592,80.0535213063623,65.0931551458109,64.4753078746449,1,0,0
607.431541697004,1805.40454659606,14.8792182798139,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.063396539,0.166051048,0.125140909,175.297326048306,95.2038361679145,-72.0516932127601,30729.1525196859,9063.7704210871,5191.44649482569,212.095189562608,199.481635597799,1,0,0
437.251762340888,1937.98399006344,60.0528019359353,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.010035968,0.14932254,0.014993867,5.11754669218942,227.783279635286,-26.8781095566387,26.1892841467389,51885.2224814071,722.432773338672,229.420671559675,227.84075966682,1,0,0
380.910488402402,1972.42886687017,83.8086056379393,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.014422137,0.294651135,0.014192129,-51.2237272462962,262.228156442015,-3.12230585463473,2623.87023300294,68763.6060309779,9.74879384988632,267.202591787263,267.18434883799,1,0,0
296.880759140071,1951.44672661635,103.971594199059,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.254803438,0.429133648,0.212995609,-135.253456508627,241.2460161882,17.0406827064852,18293.4974975312,58199.6403266774,290.384867103103,277.098398933144,276.573928316117,1,0,0
527.629127765134,2027.75359422973,41.3586373446961,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.017120851,0.113132816,0.067580712,95.4949121164358,317.552883801585,-45.5722741478779,9119.27824012579,100839.834010703,2076.83217100934,334.717708557283,331.60083270527,1,0,0
410.708460909103,1906.01529768031,74.6312050198365,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.009461469,0.153268493,0.020013856,-21.4257547395956,195.814587252159,-12.2997064727375,459.062966161302,38343.3525807332,151.2827793155,197.366912946953,196.983287481183,1,0,0
313.246890966545,1916.91801695307,105.744556334061,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.041905045,0.04961673,0.538703247,-118.887324682154,206.717306524924,18.813644841487,14134.1959700799,42732.0448169196,353.953232221609,239.207428854584,238.466435346779,1,0,0
363.454707116359,1905.50644371781,93.9914373645917,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.233743861,0.66489932,0.069270752,-68.6795085323393,195.305733289658,7.06052587201773,4716.87489224367,38144.3294558109,49.8510255894318,207.149837976388,207.029477002804,1,0,0
327.425470637918,1982.37287705534,102.822350952596,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.031376343,0.355227486,0.02654313,-104.708745010781,272.172166627192,15.8914394600223,10963.9212817327,74077.6882865401,252.537848111553,292.051617726018,291.618945832181,1,0,0
558.695779422364,1888.23241005289,41.0110414727862,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.172392924,0.773299682,0.030232022,126.561563773665,178.031699624743,-45.9198700197877,16017.8294248355,31695.2860712747,2108.6344626342,223.207862672318,218.433320480439,1,0,0
568.556674612238,1943.06187663742,47.8559399736683,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.303767657,0.425753265,0.291417174,136.42245896354,232.861166209268,-39.0749715189056,18611.0873096587,54224.3227283404,1526.85339920329,272.694450690149,269.880362453438,1,0,0
503.590105705618,1976.26920265913,63.7678913716774,432.134215648699,1710.20071042815,86.930911492574,1.23180000000002,-39.2544841870652,85.696135615742,2.79109589041096,1.95973154362416,232.058116254417,138.304291736725,36,0.118154628134315,0.106517299736965,-18.4344546344802,0,0,NaN,NaN,1.6,0.018762065,0.272153989,0.025487892,71.4558900569192,266.068492230979,-23.1630201208966,5105.94422382652,70792.4425580668,536.525501121059,276.468646112022,275.496618458182,1,0,0
